53133,Robert_J._O'Neill_-LRB-U.S._Navy_SEAL-RRB-,Robert_O'Neill,Robert_J._Rodriguez,Robert_Aaron_Gordon,Leonard_J._Stern
228271,The_Silence_of_the_Lambs_-LRB-film-RRB-,Scott_Glenn,The_Silence_of_the_Lambs,Red_Dragon_-LRB-film-RRB-,Serving_in_Silence-COLON-_The_Margarethe_Cammermeyer_Story
15812,Goodbye_Mr._Loser,Peggy_Sue_Got_Married,Peggy_Sue_Got_Married_-LRB-song-RRB-,My_Little_Girl_-LRB-Crickets_song-RRB-,"Crying,_Waiting,_Hoping"
57330,2002_Canada_Masters_–_Singles,2010_Sony_Ericsson_Open_–_Men's_Singles,2010_BNP_Paribas_Open_–_Men's_Singles,Andy_Roddick,2004_Canada_Masters_–_Singles
52432,Bed-In,Yoko_Ono,Bed_Peace,Hilton_Amsterdam,Sail_Out
214706,Crooks_-LRB-surname-RRB-,Tupac_Shakur,List_of_stage_names,Afeni_Shakur,Outlawz
172270,The_Jim_Henson_Company,Jim_Henson,The_Dark_Crystal,John_Stevenson_-LRB-director-RRB-,Toby_Philpott
64557,Euro_gold_and_silver_commemorative_coins_-LRB-Slovenia-RRB-,Slovenian_tolar,Dravograd_Sports_Centre,Euro,Andrea_Rodrigues
200996,Outline_of_Iowa,"United_States_presidential_election_in_Iowa,_2008",Iowa,U.S._Route_65,Interstate_29_in_Missouri
206132,Saratoga_-LRB-film-RRB-,Jean_Harlow,Jean_Harlow_filmography,Clark_Gable,Delaware_Handicap
215831,The_Lemon_Drop_Kid_-LRB-1934_film-RRB-,Howard_Marshall,Elaine_Tettemer_Marshall,Preston_Marshall,Dannielynn_Birkhead_paternity_case
180769,Viktor_Manoel,The_Grace_Jones_Story,The_Jivin'_Jacks_and_Jills,Grace_Nakimera,Slave_to_the_Rhythm
170685,Dongji_-LRB-town-RRB-,Parede,Alvalade_-LRB-Lisbon-RRB-,Penha_de_França,Regional_innovation_system
111602,Country_Music_Concert,Welcome_Home_-LRB-1989_film-RRB-,The_Red_Headed_Stranger,Tougher_Than_Leather_-LRB-Willie_Nelson_album-RRB-,Spotlight_on_Willie_Nelson
119264,Malcolm_Young,Powerage,Ballbreaker,Stiff_Upper_Lip_-LRB-album-RRB-,Let_There_Be_Rock_-LRB-song-RRB-
77712,Newfoundland_and_Labrador,Rennies_Mill,Hockey_Newfoundland_and_Labrador,Liberal_Party_of_Newfoundland_and_Labrador,"Puffin_Island,_Newfoundland_and_Labrador"
184132,Furia_-LRB-film-RRB-,The_Passing_of_the_Third_Floor_Back,Nadezhda_Chaikova,Putin's_Russia,International_reaction_to_the_assassination_of_Anna_Politkovskaya
74400,International_border_states_of_the_United_States,Pigs_in_blankets,Estar,Atka,Positions_on_Jerusalem
91253,Sophie_Turner_-LRB-disambiguation-RRB-,Sophie_Turner_-LRB-model-RRB-,William_Styron,Dennis_Shryack,Sophie_Turner_Laing
53316,List_of_saints_named_Teresa,Marie_O'Riordan,Missionary_-LRB-disambiguation-RRB-,Mother_Teresa_-LRB-disambiguation-RRB-,Cécile_Pelous
189815,Les_Aventures_des_Schtroumpfs,The_Smurfs_and_the_Magic_Flute,The_Smurfs_-LRB-film-RRB-,The_Smurfs_in_film,The_Smurfs-COLON-_A_Christmas_Carol
110847,Carl_C._Jeremiassen,Charles_VII_of_Sweden,C._Mayer,Bosch_-LRB-crater-RRB-,Odostomia_engbergi
36776,Skull_Island_-LRB-disambiguation-RRB-,Skull_Island,Daniel_Falconer,Carl_Denham,King_Kong
137323,Windows_Script_File,Speeders_Fight_Back,El_Gran_Desafío_-LRB-2011-RRB-,America's_Psychic_Challenge,Tommy_Lee_Goes_to_College
113118,Capital_of_Germany,List_of_diplomats_of_the_United_Kingdom_to_Germany,East_Berlin,Berlin_-LRB-disambiguation-RRB-,West_Berlin
225701,List_of_companies_of_South_Korea,South_Korea,Gender_inequality_in_South_Korea,Sookmyung_Women's_University,Chungin
162606,Hacksaw_Ridge,Hugo_Weaving,List_of_accolades_received_by_Hacksaw_Ridge,89th_Academy_Awards,Kevin_O'Connell_-LRB-sound_mixer-RRB-
47549,Fassbender,List_of_awards_and_nominations_received_by_Michael_Fassbender,Empire_Award_for_Best_Supporting_Actor,Michael_Fassbender_filmography,Rajesh_Khattar
32126,Red_Headed_Stranger,Paul_English_-LRB-drummer-RRB-,The_Red_Headed_Stranger,Red_Headed_Stranger_-LRB-film-RRB-,Tougher_Than_Leather_-LRB-Willie_Nelson_album-RRB-
44422,Vision_-LRB-Marvel_Comics-RRB-,Blood_-LRB-2012_film-RRB-,Paul_Bettany,Gangster_No._1,The_Reckoning_-LRB-2003_film-RRB-
33767,Hebrides,Fauna_of_Europe,Tachydromia,Effects_of_global_warming_on_Sri_Lanka,Scottish_island_names
79578,CIS_at_the_Hopman_Cup,Sergey_Lebedev_-LRB-politician-RRB-,Alma-Ata_Protocol,Uzbekistan,Geography_of_Turkmenistan
158370,"List_of_awards_received_by_Charles,_Prince_of_Wales",The_Prince's_Charities,"Camilla,_Duchess_of_Cornwall","Charles,_Prince_of_Wales",Mount_Pendragon
30865,Bennington_-LRB-surname-RRB-,Too_Late_-LRB-Dead_by_Sunrise_song-RRB-,Inside_of_Me_-LRB-Dead_by_Sunrise_song-RRB-,Let_Down_-LRB-Dead_by_Sunrise_song-RRB-,Fire_-LRB-Dead_by_Sunrise_song-RRB-
46639,Vincent_Cassel,Read_My_Lips_-LRB-film-RRB-,Mesrine_-LRB-1984_film-RRB-,Gérard_Lebovici,Mesrine_-LRB-2008_film-RRB-
120501,Pope_John_Paul_II_-LRB-miniseries-RRB-,Christopher_West,Pope_John_Paul_II_-LRB-film-RRB-,Reg_Park,Theology_of_the_Body
170078,Beckham,Beckingham_Palace,Posh_and_Becks,This_Mitchell_and_Webb_Book,Beckham_-LRB-surname-RRB-
143348,Indiana_Jones,Indiana_Jones_-LRB-disambiguation-RRB-,Nathan_Drake_-LRB-character-RRB-,Indiana_Jones_and_the_Temple_of_Doom_-LRB-1985_video_game-RRB-,Indiana_Jones_-LRB-franchise-RRB-
156207,The_Elements-COLON-_Fire,Brian_Wilson-COLON-_I_Just_Wasn't_Made_for_These_Times,Hawaii_-LRB-The_Beach_Boys_song-RRB-,"Dance,_Dance,_Dance_-LRB-song-RRB-",Child_Is_Father_of_the_Man
99976,The_House_of_Mirth,Jay_Gatsby,George_Remus,Unkilled,Nick_Carraway
93444,Shane_Black,Iron_Man_3,Fred_Dekker,Airborne_-LRB-1993_film-RRB-,Batman_v_Superman-COLON-_Dawn_of_Justice
181753,La_La_Anthony,California's_25th_State_Senate_district,La_Paglia,1978–79_La_Liga,1993_South_American_Junior_Championships_in_Athletics
155975,Led_Zeppelin_covers_and_tributes,Led_Zeppelin_Remasters,Immigrant_Song,Led_Zeppelin_bootleg_recordings,When_Giants_Walked_the_Earth
210782,Richard_Harris,Pancho_Barnes_-LRB-1988_film-RRB-,Richard_Harris_-LRB-disambiguation-RRB-,Richard_Shaull,Richard_Belmar
23042,Martha_Foster,List_of_awards_and_nominations_received_by_Foster's_Home_for_Imaginary_Friends,Fosters,Giles_Foster,Buddy_Foster
214059,Girl_-LRB-film-RRB-,Jonathan_Pierce,Sandgrouse_-LRB-journal-RRB-,Jonathan_Powell,Evil's_Evil_Cousin
86378,Filmfare_Award_for_Best_Screenplay,Filmfare_Lifetime_Achievement_Award_–_South,Filmfare_Award_for_Best_Editing,Filmfare_Award_for_Best_Director_–_Malayalam,Filmfare_Award_for_Best_Male_Playback_Singer_–_Malayalam
140101,Buckingham_Palace,Carinotetraodon_imitator,Atheniella,Scagliola,Gold_State_Coach
213821,Sarah_Paulson,Sarah_Paulson_filmography,A_Christmas_Wedding,Levitation_-LRB-film-RRB-,Sarah_Vinci
187282,Harbor_-LRB-disambiguation-RRB-,Ideology_-LRB-album-RRB-,Paul_David_Harbour,Between_Us_-LRB-2012_film-RRB-,David_Harbour
193992,Kazakhstan,Scandinavian_and_Russian_taiga,Lapland_Biosphere_Reserve,Taiga,Kantegir_River
132873,Invasion_of_Trinidad_-LRB-1797-RRB-,José_María_Chacón,Trinidad_and_Tobago,Gerónima_Montealegre,Manuel_Aguilar_Chacón
15711,1946–47_Liverpool_F.C._season,1956–57_Liverpool_F.C._season,1958–59_Liverpool_F.C._season,1955–56_Liverpool_F.C._season,Fixed_point_-LRB-mathematics-RRB-
104690,Powertrain_Ltd,Jaguar_Cars,Rostyle_wheel,Rover_Company,Chery_Jaguar_Land_Rover
48320,Peer_Media_Technologies,Anthony_Sullivan_-LRB-pitchman-RRB-,Dropbox_-LRB-band-RRB-,Justice_League_Elite,A.F.C._Cardiff
80232,Vern_Oakley,Mr._Monk_and_the_Actor,Adrian_Monk,Leslie_Coutterand,The_Life_and_Death_of_Peter_Sellers
60225,Stipe_Miocic,Brock_Lesnar,SummerSlam_-LRB-2016-RRB-,WWE_Slam_City,SummerSlam_-LRB-2003-RRB-
50619,Chenla,History_of_Cambodia,Sri_Jayarajacudamani,Mahendraparvata_-LRB-disambiguation-RRB-,Khmer_Empire
172885,The_Road_to_Mandalay_-LRB-2016_film-RRB-,Toad_Road,The_Road_Within,On_the_Road_-LRB-film-RRB-,The_Royal_Road
89016,Paramore_-LRB-album-RRB-,Trident_-LRB-Kingfish_album-RRB-,Vilda_Mánnu,Live_at_Bamboozle_2010_-LRB-Dance_Gavin_Dance_album-RRB-,Leave_This_Town-COLON-_The_B-Sides
147532,Doctor_Who_Live-COLON-_The_Next_Doctor,King_Street_Junior,Time_Crash,Fiona_Cumming,The_Five-LRB-ish-RRB-_Doctors_Reboot
116614,21_Jump_Street_-LRB-film-RRB-,Jonah_Hill,22_Jump_Street,21_Jump_Street,22_Jump_Street_-LRB-Original_Motion_Picture_Score-RRB-
209444,Philadelphia_Museum_of_Art,Erawan_Museum,Astan_Quds_Razavi_Central_Museum,Maltwood_Art_Museum_and_Gallery,Purvis_Young
135416,The_Early_Four_Track_Recordings,Jews_and_Baseball-COLON-_An_American_Love_Story,Quartet_-LRB-2012_film-RRB-,Chief_Dan_George,Sidney_W._Pink
219066,Weasel_-LRB-Marvel_Comics-RRB-,T._J._Miller,Tim_Miller_-LRB-director-RRB-,List_of_R-rated_films_based_on_comics,List_of_accolades_received_by_Deadpool_-LRB-film-RRB-
145636,2002–03_Phoenix_Suns_season,Kerry_Thompson,2003–04_Phoenix_Suns_season,2001–02_Phoenix_Suns_season,Stephon_Marbury
135345,World_Cerebral_Palsy_Day,Developmental_disability,Cerebral_palsy,Self-Help_Group_for_Cerebral_Palsy,Rhizotomy
58943,Drew_Casper,Alfred_Hitchcock,Three_Investigators,Correspondent_-LRB-disambiguation-RRB-,Cameo_appearance
168445,Julius_Caesar_-LRB-disambiguation-RRB-,"Caesar,_Life_of_a_Colossus",First_Citizen_-LRB-novel-RRB-,The_Death_of_Kings,Spider-Man/Black_Cat-COLON-_The_Evil_that_Men_Do
228933,Gay_pulp_fiction,Pulp_fiction,1994_Cannes_Film_Festival,Carl_Corley,John_Appleby_-LRB-author-RRB-
69880,Absolute_Beginners,Absolute_Beginners_-LRB-film-RRB-,The_Mission_-LRB-1986_film-RRB-,Absolute_Beginners_-LRB-David_Bowie_song-RRB-,Absolute_Beginners_-LRB-novel-RRB-
161033,No_Reservations_-LRB-film-RRB-,Get_into_You_-LRB-song-RRB-,Come_&_Get_in_Trouble_with_Me,Get_Sleazy_Tour,Maja_Lundgren
144047,Alexander_Fehling,Lim_Kay_Tong,Carrie_Mathison,List_of_awards_and_nominations_received_by_Homeland,Patrick_Kennedy_-LRB-actor-RRB-
166161,Dangerous_Liaisons_-LRB-disambiguation-RRB-,Christopher_Hampton,Dangerous_Liaisons,Mary_Reilly_-LRB-film-RRB-,Les_Liaisons_dangereuses_-LRB-miniseries-RRB-
10265,Indian_Television_Academy_Awards,2000_British_Academy_Television_Craft_Awards,Governors_Awards,42nd_Academy_Awards,AACTA_Award_for_Best_Direction_in_a_Documentary
187935,Hubert_Humphrey,Arthur_Naftalin,Joseph_E._Dillon,"United_States_presidential_election_in_Minnesota,_1956",Nellie_Stone_Johnson
139841,Strikeout,Power–speed_number,List_of_Major_League_Baseball_career_home_run_leaders,50_home_run_club,Jimmie_Foxx
221791,Friendship,Zhou_Lie,Professional_fraternities_and_sororities,Leadership_studies,Atta-ur-Rahman_-LRB-chemist-RRB-
52846,Heavyweights,The_40-Year-Old_Virgin,Celtic_Pride,Screenplay_-LRB-book-RRB-,Funny_People
189135,WMNP,Rhode_Island_Route_24,Massachusetts_Route_114,WJMN_-LRB-FM-RRB-,WROR-FM
37693,Giancarlo_Stanton,2016_Major_League_Baseball_Home_Run_Derby,At_bats_per_home_run,2014_Major_League_Baseball_Home_Run_Derby,2017_Major_League_Baseball_draft
17202,Steve_Trevor,Wonder_Woman_-LRB-2017_film-RRB-,Chris_Pine,Hippolyta_-LRB-DC_Comics-RRB-,Gwynne_Gilford
41961,The_Daily_Show,List_of_The_Daily_Show_episodes,Trevor_Noah,List_of_The_Daily_Show_correspondents,Jordan_Klepper
197680,Corey_Haim,Jake_Lloyd,Lucas_Elliot_Eberl,Maurizio_Merli,John_Axon_-LRB-actor-RRB-
95895,Billy_Douglas_-LRB-One_Life_to_Live-RRB-,Ryan_Phillippe,Day_of_Compassion,Judith_Chapman,Karen_Wolek
50297,Kim_Basinger,List_of_James_Bond_films,Kim_Basinger_filmography,Sean_Connery,Dragonheart
70483,Venom_-LRB-comics-RRB-,Chouchen,Godzilla,Strong_Bad,Todd_McFarlane
59356,Overwatch_-LRB-video_game-RRB-,Cyberball,Robert_Garth,Specialist_-LRB-arena_football-RRB-,Lombardi_Bowl
28643,Sookie,Lara_Custance,Chai_Lee,Loveless_-LRB-surname-RRB-,Tom_Harper_-LRB-director-RRB-
31799,Sima_Rangju,Fist_and_Faith,Li_Ezi,Jing_Tian,Tian_Xu
63338,Pearl_Slaghoople,Wilma_Flintstone,Fred_Flintstone,Pebbles_Flintstone,Dino_-LRB-The_Flintstones-RRB-
92202,First_Peloponnesian_War,Peloponnesian_War,Battle_of_Tanagra_-LRB-457_BC-RRB-,Thirty_Years'_Peace,Battle_of_Oenophyta
3994,Behbeit_El_Hagar,Isis,Temple_of_Isis,Sebennytos,Lust_-LRB-film-RRB-
199009,Fly_Entertainment,Entertainment_Software_Association_of_Canada,Lee_S._Mimms,Sean_Kauppinen,Shelby_Welinder
180425,Régine_Chassagne,Funeral_-LRB-album-RRB-,List_of_awards_and_nominations_received_by_Arcade_Fire,Arcade_Fire,Win_Butler
52407,Fred_Maas,Dirty_Sexy_Politics,Kevin_Hassett,The_Reform_Institute,Karl_Frisch
23894,Farrah_Fawcett,Justin_Gocke,Extremities_-LRB-film-RRB-,Gilmer_McCormick,Poor_Little_Rich_Girl-COLON-_The_Barbara_Hutton_Story
216564,Yamaha_SR250,Generation_Wild_-LRB-song-RRB-,Be_Happy_Koi_no_Yajirobee,Super_Generation,The_ABBA_Generation_Remix
6981,Planet_of_the_Apes_-LRB-1968_film-RRB-,Planet_of_the_Apes_-LRB-2001_film-RRB-,A_Fish_Called_Selma,Jingle_All_the_Way,Planet_of_the_Apes_-LRB-TV_series-RRB-
141101,Eden_Sher,Pepper_Ann,Star_vs._the_Forces_of_Evil,List_of_Star_vs._the_Forces_of_Evil_episodes,Ego_Plum
126769,Galaxy_Quest_-LRB-comics-RRB-,Space_Battleship_Yamato,Nesmith,George_L._Little,Robert_Gordon_-LRB-screenwriter-RRB-
209732,Friends_with_Benefits_-LRB-film-RRB-,Friends_of_Gilda,Mila_Kunis_filmography,Pavarotti_&_Friends_for_the_Children_of_Liberia,Pavarotti_&_Friends_for_Guatemala_and_Kosovo
216673,Glenn_Close,Janet_McTeer,Albert_Nobbs,Nina_Arianda,List_of_awards_and_nominations_received_by_Glenn_Close
35201,In_the_Sun_-LRB-She_&_Him_song-RRB-,The_Citizens_Band,If_All_the_Stars_Were_Pretty_Babies,Thieves_-LRB-song-RRB-,Zooey_Deschanel
27974,Seven_Days'_Leave,Seven_Days_in_May,David_Livingston,Queen_for_Seven_Days,The_Enemy_Within_-LRB-1994_film-RRB-
184921,Garden_City_Soccer_Complex,Sport_in_Winnipeg,Winnipeg_Wesmen,Winnipeg_Jets,Manitoba_Bisons
65112,Cameron_Winklevoss,Chris_Hughes,Dustin_Moskovitz,Tyler_Winklevoss,Harry_R._Lewis
149028,Rick_and_Morty,List_of_Rick_and_Morty_episodes,Committed_to_the_Crime,Meeseeks_and_Destroy,Rick_and_Morty_-LRB-season_1-RRB-
48769,Rani_-LRB-Tamil_actress-RRB-,Madame_Curie_-LRB-film-RRB-,Hey_Arnold!-COLON-_The_Movie,Paul_Land,Johnny_Walker_-LRB-actor-RRB-
148416,Michael_Stevens_-LRB-composer-RRB-,Unforgiven,James_J._Murakami,MTV_Video_Music_Award_for_Best_Art_Direction,Walter_A._Thompson
214181,Shōnen_Jump,Weekly_Shonen_Jump_-LRB-magazine-RRB-,Karakuri_Dôji_Ultimo,List_of_Gin_Tama_chapters,Kyosuke_Usuta
141491,David_Sutcliffe,You_Can't_Do_That_on_Television,Gilmore_Guys,A_Family_Matter,French_Twist
175034,Honest_-LRB-Future_album-RRB-,American_Man-COLON-_Greatest_Hits_Volume_II,Afraid_of_Heights_-LRB-Billy_Talent_album-RRB-,Birds_in_the_Trap_Sing_McKnight,Seven_-LRB-Mika_Nakashima_song-RRB-
101384,P._Chidambaram,Pranab_Mukherjee,List_of_Presidents_of_India,Mohammad_Hamid_Ansari,Mirati
82987,Anonymous_-LRB-group-RRB-,4chan,Anonymous_post,RapidShare,Reduplicative_paramnesia
10558,List_of_colleges_and_universities_in_San_Francisco,San_Francisco_Public_Defender's_Office,San_Francisco_Comedy_Competition,"San_Francisco_general_election,_June_2008",California_Theatre
171243,Laadla_-LRB-1966_film-RRB-,Laadla_-LRB-1994_film-RRB-,Anuraga_Aralithu,Vaishnavi_Mahant,4th_Pakistan_Media_Awards
45795,Nicola_-LRB-magazine-RRB-,Lily_Collins,Teen_Vogue,HighEnd_Teen,Girlfriend_-LRB-magazine-RRB-
67257,Lepra,Kanchonpur,Child_marriage,Bangladesh,Poverty_in_Bangladesh
141252,R_U_the_Girl,Totally_T-Boz,FanMail_Tour,The_Last_Days_of_Left_Eye,Lisa_Lopes
38289,The_Formula_-LRB-1980_film-RRB-,Children_of_Divorce,Yellow_Lily,Minstrel_Man,Adventures_of_Kitty_O'Day
1802,How_Will_I_Know,When_I_Think_of_You,Luv_-LRB-Janet_Jackson_song-RRB-,Escapade_-LRB-song-RRB-,Twenty_Foreplay
8812,Transformers-COLON-_Revenge_of_the_Fallen_–_The_Album,Transformers-COLON-_The_Last_Knight,Tyrese_Gibson,Transformers-COLON-_Dark_of_the_Moon,Transformers_-LRB-film-RRB-
70910,V_-LRB-2009_TV_series-RRB-,List_of_V_-LRB-2009_TV_series-RRB-_episodes,Morena_Baccarin,The_Blind_Fortune_Teller,Rogues'_Gallery_-LRB-Gotham-RRB-
40402,Naturi_Naughton,Naughty_or_Nice,3LW,Neva_Get_Enuf,I_Do_-LRB-Wanna_Get_Close_to_You-RRB-
68907,2016–17_Juventus_F.C._season,Paul_Pogba,Mathias_Pogba,Pogba,World_football_transfer_record
182998,Mel_Gibson,Mad_Mel_-LRB-disambiguation-RRB-,Apocalypto_-LRB-soundtrack-RRB-,The_Man_Without_a_Face,I_Never_Promised_You_a_Rose_Garden_-LRB-film-RRB-
176029,List_of_American_films_of_2008,Golden_Globe_Award_for_Best_Animated_Feature_Film,Down_to_Earth_-LRB-Peter_Gabriel_song-RRB-,List_of_accolades_received_by_WALL-E,List_of_accolades_received_by_Up
37094,Generation_X,Baby_boomers,Millennials,Silent_Generation,G.I._Generation
105167,Issa_Batran,Inside_Islam,Islam_in_Palestine,Islam_in_Tunisia,Islam_and_the_Future_of_Tolerance
33545,First_Time_-LRB-Jackie_Chan_album-RRB-,Magic_Fly,Touch_of_Love_-LRB-album-RRB-,Under_Control,Jaycee_Chan
82718,Earth,Global_biodiversity,Outline_of_life_forms,Phyllanthus,List_of_Narcissus_species
150146,Larry_Junstrom,Lynyrd_Skynyrd,Ken_Lyons,Larry_Taylor_-LRB-basketball-RRB-,Gilliard
12113,Governor_General_of_Canada,Maher_v_Town_Council_of_Portland,List_of_states_and_territories_of_the_United_States,Noy_v._State,States'_rights
177898,Sophie_Turner,Adam_Long_-LRB-actor-RRB-,Sophie_Turner_-LRB-disambiguation-RRB-,Sophie_Turner_Laing,The_Thirteenth_Tale_-LRB-film-RRB-
128113,Renaissance,Renaissance_humanism,German_Renaissance,French_Renaissance,English_Renaissance
78505,Trans-Neptunian_objects_in_fiction,-LRB-91205-RRB-_1998_US43,Pluto,Regular_moon,Tidal_locking
144042,List_of_frequent_Coen_Brothers_collaborators,Steve_Buscemi,Fargo_-LRB-film-RRB-,The_Big_Lebowski,Warren_Keith
92012,We_Don't_Believe_What's_on_TV_-LRB-Twenty_One_Pilots_song-RRB-,Tyler_Joseph,Twenty_One_Pilots_discography,House_of_Gold_-LRB-Twenty_One_Pilots_song-RRB-,Twenty_One_Pilots
85270,S._Gomez,List_of_songs_recorded_by_Selena_Gomez_&_the_Scene,List_of_songs_recorded_by_Selena_Gomez,The_Fundamentals_of_Caring,Selena_Gomez_&_the_Scene-COLON-_Live_in_Concert
209021,Royal_Flush_-LRB-song-RRB-,Big_Rube,Skew_It_on_the_Bar-B,Old_Man's_Child,Gaahls_Wyrd
197828,Chopra,Mannara_Chopra,Kishore_Namit_Kapoor,Anil_V._Kumar,The_Hero-COLON-_Love_Story_of_a_Spy
189673,Chris_Pérez,Chris_Price_-LRB-musician-RRB-,A.B._Quintanilla,List_of_Latin_American_rock_musicians,List_of_people_influenced_by_Selena
219627,Quentin_Tarantino,Mike_Myers,Robert_Richardson_-LRB-cinematographer-RRB-,Bo_Arne_Vibenius,Alexander_Fehling
188483,Tate_Ellington,Quantico_-LRB-TV_series-RRB-,Jake_McLaughlin,Arthur_Edgehill,Chronic_-LRB-film-RRB-
62041,Lead–lag_effect,Climate_of_Tasmania,Climate_of_Africa,Adelidae,Mr._Sunshine
112500,Alyvia_Alyn_Lind,List_of_awards_and_nominations_received_by_Dolly_Parton,Dolly_Parton,Randy_Parton,Mara_Marini
144895,The_Amanda_Show,All_That_-LRB-season_6-RRB-,All_That_-LRB-season_3-RRB-,List_of_The_Amanda_Show_episodes,All_That
216082,22nd_G7_summit,44th_G7_summit,24th_G8_summit,40th_G7_summit,George_Cohon
54826,Synodontis_batensoda,Anuak_Zone,Sebeta_Hawas,Bure_Mudaytu_-LRB-woreda-RRB-,Menz
150253,Survivalism,Unabomber-COLON-_The_True_Story,David_Kaczynski,Six_Principles,Das_Netz
90874,Put_You_in_a_Song,Keith_Urban_discography,Radney_Foster,You're_My_Better_Half,Wasted_Time_-LRB-Keith_Urban_song-RRB-
208197,The_Eminem_Show,The_Marshall_Mathers_LP,Marshall_Mathers_-LRB-disambiguation-RRB-,Fucking_Yzarc,Eminem_discography
54387,"Glacier,_British_Columbia",Hoosac_Tunnel,Naser_Houshmand_Vaziri,Connaught_Tunnel,Watcombe_Bay
18912,Jennifer_Aniston,Rachel_Green,Jennifer_Aniston_Goes_Viral,Aniston,Echo_Films
163426,List_of_commanders-in-chief_of_the_Armed_Forces_of_Haiti,Deua,Aethosia,"National_Museum_of_Art,_Haiti",Ircila
160755,'Til_Death_Do_Us_Part_-LRB-U.S._TV_series-RRB-,Till_Death_Us_Do_Part_-LRB-film-RRB-,'Til_Death_Do_Us_Part_-LRB-Star_Trek-COLON-_Deep_Space_Nine-RRB-,Til_Death_Do_Us_Part_-LRB-D.S.G.B._album-RRB-,'Til_Death_Do_Us_Part_-LRB-EP-RRB-
11401,Kim_Koscki,Terry_McDonough,Riley_Smith,Raelle_Tucker,"Midnight,_Texas"
198630,Jordan_Knight,Jordan_Knight_Performs_New_Kids_on_the_Block-COLON-_The_Remix_Album,Jonathan_Knight,This_One's_for_the_Children,Cover_Me_Canada
21434,Adam_Driver,Will_Stanton_-LRB-actor-RRB-,1995_Australian_Suzuki_Swift_Series,Adam_Sinclair_-LRB-actor-RRB-,Hero_Hiralal
119271,Tommy_Hatto,Christopher_Nelson_-LRB-makeup_artist-RRB-,Christopher_Markus_and_Stephen_McFeely,The_Hit_House_Music,Thor_-LRB-Marvel_Comics-RRB-
9386,Fárbauti,Helblindi,Býleistr,Loki,Brother
191073,Paintings_of_Amsterdam_by_Vincent_van_Gogh,Wheat_Field_with_a_Lark,Skull_of_a_Skeleton_with_Burning_Cigarette,Torso_of_Venus_and_a_Landscape,Crab_on_its_Back
92275,Bennington_-LRB-surname-RRB-,High_Rise_-LRB-EP-RRB-,Too_Late_-LRB-Dead_by_Sunrise_song-RRB-,Inside_of_Me_-LRB-Dead_by_Sunrise_song-RRB-,List_of_Linkin_Park_band_members
